0.08232283592224121,2.199345726694446e-05,0.007828286848962307,0.0042428020387887955,0.033813878893852234,0.0018465182511135936,0.8699237704277039
0.04948744177818298,2.0593355657183565e-05,0.016927508637309074,0.0008562658913433552,0.041543424129486084,0.014714699238538742,0.8764500617980957
0.07273711264133453,5.1936171075794846e-05,0.034749969840049744,0.0013283208245411515,0.06401173770427704,0.04645029082894325,0.780670702457428
0.067593052983284,2.018983468587976e-05,0.009628050960600376,0.01693151704967022,0.039826542139053345,0.0015041247243061662,0.8644965887069702
0.06620288640260696,3.5635981475934386e-05,0.016417883336544037,0.001519269892014563,0.06492187827825546,0.006260068621486425,0.8446424007415771
0.03402675688266754,6.55398253002204e-06,0.015280860476195812,0.0008737614843994379,0.04374397546052933,0.00388117553666234,0.9021870493888855
0.08233475685119629,1.4843197277514264e-05,0.014346553012728691,0.006415271665900946,0.11758606135845184,0.0007380538736470044,0.7785643935203552
0.01677187904715538,3.2032667149906047e-06,0.008598756045103073,0.0009076714632101357,0.03985290229320526,0.0009297485230490565,0.932935893535614
0.025508293882012367,6.34192247161991e-06,0.008757835254073143,0.000699338736012578,0.0393248088657856,0.0019354908727109432,0.9237679243087769
0.12683911621570587,0.0007953876629471779,0.012539885938167572,0.003415039274841547,0.13408423960208893,0.0018822676502168179,0.7204440832138062
0.09398071467876434,2.951565147668589e-05,0.016586797311902046,0.004152101930230856,0.0847528949379921,0.008311902172863483,0.7921860814094543
0.08196277171373367,3.466527778073214e-05,0.012246460653841496,0.009266882203519344,0.09675804525613785,0.005914836190640926,0.793816328048706
0.06128885969519615,4.6111039409879595e-05,0.018113788217306137,0.0005395867046900094,0.0729178860783577,0.003836248768493533,0.8432575464248657
